1559
74727
14386
194857
48457
156368
222053
269302
72931
807592
44025
27219
18015
988380
215828
33338
18003
1379692
171557
124574
23311
225878
54310
236875
2253459
1499922
32099
106058
308031
37298
438772
23578
1087161
1422236
156743
553683
1115406
230600
218593
94147
83046
100825
9768
12677
2844917
1083470
98915
4035
193201
13034
381493
86809
3592910
1742712
200811
67803
123960
106745
153002
212834
50901
39041
199773
257356
29573
104925
6297
6871
2914430
37
4596448
285990
549240
40340
12574
88459
36526
42459
17809
20248
39498
356204
36162
97525
153103
63271
1364547
2568293
1774218
1075453
243681
1032331
107445
1806413
10788
39534
2804660
34429
1380846
433466
107197
247374
915107
1231849
1134765
606255
444372
24221
24564
460199
247679
149584
663653
49721
62218
103023
12429
794570
313038
199321
800084
129959
63444
46147
481663
312306
758485
71691
997590
300438
503400
707086
21538
1330390
401079
27489
496202
48569
100850
251582
161469
293338
290914
27343
117940
2583
32863
185025
12437
134130
199546
409395
83501
926659
836622
315669
148567
160297
38766
467356
72063
70714
3423
136903
901597
31522
4526132
506184
7275
213293
102908
45498
507348
114989
417537
14826
391676
72176
106908
115183
25305
227006
1110481
476886
742941
251043
2032667
33019
5235
21035
578426
2635301
278327
54570
2779385
326917
250295
115412
110400
78604
1241600
75756
901854
44191
2123957
143639
422
13706
74663
41518
629635
1898486
247178
249212
531353
608168
2080109
450621
83314
6999
180173
2665
103448
82306
362087
200742
1358028
531587
1026040
797452
75676
182643
9779
323315
43089
177214
6597
1220746
392206
489272
130085
50606
1215847
244567
51710
545035
285587
155916
534085
965999
656187
41011
4946998
921759
1129926
45186
138459
221782
20550
476047
230817
158934
46895
32557
85442
3761993
53352
135095
52796
8974
299770
97372
305150
85784
4438216
8814
65428
282676
1062932
1221470
759285
1823472
1523803
27354
329888
727828
466490
36375
815123
53084
1165376
68284
567986
1049385
3111
83738
27628
31378
25387
47581
445560
1076649
2376
157181
15635
2562508
719222
381355
2678071
232484
449339
468950
82442
12562
36323
86191
928991
23644
107736
150
15617
85939
13500
405959
47445
4577
184856
154160
1179994
2407423
97866
86877
868112
137523
27298
329435
538184
2460668
19213
463538
190196
1972176
179562
802965
175275
19057
136270
235289
203958
1046913
816076
20740
222826
3617
37845
454666
97610
14248
25914
567200
710454
227002
896927
200604
62957
110349
16485
3933
2653
47304
68762
1732367
87834
176248
212921
124422
916075
116168
119600
473837
98828
172226
1860630
59169
199541
1187662
1503256
1198496
1576560
17358
604907
27232
1480402
528754
23145
150039
2608317
1032666
1005373
663596
12407
720288
13661
47380
71994
487943
864732
588736
13918
33604
40154
2815428
12300
37144
368967
63149
33238
128961
6433590
192888
116101
928448
2301110
4143
51705
258028
1419809
390982
10549
922047
222688
229691
94607
786676
55460
179143
2634990
370940
17049
1363967
15845
5750
62894
6653160
105645
72351
354774
200192
53166
133505
148771
1116979
2989354
38893
62321
656413
945439
182489
182244
543710
48351
234822
425556
69980
466635
36374
145617
1046268
20530
2910
400146
74792
12865
612950
107768
11737
3562950
1076271
184444
1783165
27562
34039
33660
603319
349354
180074
60826
34058
564485
63171
319529
290169
62258
889488
25966
27674
1265162
46154
222091
862064
172462
854752
103799
25151
100847
488486
418607
1877346
126508
61108
7626
83100
113546
28643
338136
68218
8909
12913
732036
1039826
60108
6822
7212
172341
2679
98928
14511
1528935
1431501
164559
153513
155576
1501527
259891
1149166
33611
367316
59552
446133
1212482
1122196
1361858
2654489
1335471
36552
1662578
123529
14894
418
512861
866061
1381551
166858
