409395,bleskes,89.92145736922465,7.759534979550855,5.673877304692175,16.114499673047955,34.34624127166118,163.90053999424242,146.54315996678184,227.6334108056098,294,422,0,5,0,28,20,0,0,0,0,0,0,1157,0.004888642884003532
17358,kchodorow,11.008712336455986,3.264957003108816,5.613886587834466,5.635491155420708,9.579803426252974,11.702039866772385,11.75259680607346,11.807536876845912,32,21,0,0,0,9,1,0,0,0,0,0,0,264,0.003011223651793047
126508,donnfelker,121.44583183771884,25.4803920501358,52.739378401958334,27.8361634616914,51.61235660614797,180.53539032190312,152.59425821540708,180.53539032190312,242,144,0,0,0,0,18,0,4,1,0,0,0,6250,0.01204765860983513
76563,Crydust,171.29252216015206,99.99619539552089,169.91961923073595,31.133169146981924,85.71551681679847,171.43103363359694,171.43103363359694,171.43103363359694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3312920189043467e-05
837497,cgdecker,13.70789886121179,4.91323609810549,10.160351871690063,7.588007056751985,75.0704342571809,174.52543198800814,179.20268360725294,222.15454002808536,474,852,0,0,0,32,188,0,0,0,0,0,3,948,0.0031913389484740148
131388,twall,14.066547133999695,4.305451372073237,8.608794864296446,3.5214046780535995,17.377290821090707,22.312420005789306,21.36231316942529,25.463590950872558,1967,991,0,22,0,0,471,0,5,0,0,282,0,4746,0.008458596364906628
182446,markmcd,62.56802123490566,11.65987988748483,29.77112497229738,20.17171104659173,44.63150146469146,139.36106784554838,107.21634399526351,139.36106784554838,24,39,0,0,0,0,0,0,0,0,0,0,0,65,0.00036259776193504477
16837,electrum,83.61907632134788,8.385176653603095,12.166155628583592,15.141076538275751,59.4228519294478,178.16257850571395,145.46802215539964,195.82796096505575,148,178,0,1,0,1,2,831,0,41,0,0,24,615,0.006128244731204225
24303,dakrone,136.41154413813913,9.320885074250937,5.779944390670683,20.70019845012582,48.930141780343995,176.7487577758849,161.217224816112,227.6334108056097,118,93,0,0,0,12,8,0,0,0,0,0,0,679,0.0018062786138208246
41841,alexott,75.81290648361995,10.68165998607048,12.253638527852928,20.214368243992094,65.44838127694148,132.2048069555673,140.25417080964317,179.1542683173844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241546,ben-manes,46.253906193227714,6.89172637386356,10.615494586424392,13.146378524217367,53.49853597536068,155.8353656373522,154.9391738819601,183.81563816790464,2830,11325,0,3,0,25,92,0,26,0,0,0,85,16797,0.0057387363163920405
52762,tduehr,16.070662459729803,14.083422129822177,12.94967265674899,11.692212304254273,15.976410899783875,16.735437424374652,16.807172880232333,16.807172880232333,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.004351610095735422
201832,otw,167.2452842878704,73.3579352650329,118.35739836171899,76.8040114409152,161.24179091997595,203.93332833520242,203.93332833520242,203.93332833520242,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0
64425,mprobst,8.132891964961347,0.9214867963751145,1.1584162971530343,2.3955072640921413,24.921995925869673,182.66062568876717,43.419522436709556,182.66062568876717,27,43,0,0,0,0,0,0,0,0,0,0,0,21,0.0018055197317513542
53495,jwagenleitner,27.137172221499057,1.548667331300187,8.244989817530811,7.307505368419977,41.880005856853245,94.30026558288966,57.085735771520994,172.90922177851317,395,149,0,0,3,0,1,0,0,0,0,0,0,388,0.0010477113717188137
3018,tml,59.531107857028545,4.523191471796909,22.32053637525875,26.92586627737852,36.72633328455086,163.02789163646472,42.40437680302579,163.02789163646472,3169,4549,0,0,0,6,130,0,0,0,0,0,0,808,0.0009838900186305906
114905,willbailey,103.55376482563389,37.942103368205764,85.41883862297277,38.84701901824979,73.74118348313283,156.63992413736767,170.6536655603972,170.6536655603972,123,129,0,0,0,0,0,0,0,0,0,0,0,2919,0.005803827066234014
200967,bdonlan,27.84709205005541,3.9450104309795515,32.52212150071931,7.7222090672627655,58.17104158586683,123.93454357128343,123.93454357128343,123.93454357128343,11,2,0,0,0,63,8,0,50,58,0,0,0,14140,0.21261239587405648
270144,multani,56.526152767225696,6.245312858034977,15.179071938230654,13.169187353940075,39.680304908103196,170.39502700713177,66.39434033498596,170.39502700713177,62,63,0,0,0,0,13,0,0,0,4,0,0,46,0.0008673353948261558
23627,swankjesse,42.488016671516746,4.695926166553981,7.690234493915763,8.956179849195713,24.428042003419954,93.68315743231116,101.112873200071,115.89826351021965,7392,3887,0,1677,0,64,979,0,25,49,27,0,0,17900,0.006492851696738122
10482,macdonst,89.21896260487354,6.472973001124367,11.429432885005403,10.746870774871015,28.64474543838116,97.61410484260149,169.57322059195516,169.57322059195516,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0001344881381462155
119705,teerapap,78.62213051055623,2.9281844061587687,6.364698667461795,6.916270795822857,13.783869524331228,172.17879398751288,40.36219843468664,172.17879398751288,8,0,0,0,0,0,1,0,0,0,0,0,0,185,0.004599587280276473
269089,cupakromer,14.448175066923916,3.1463836770318694,6.12342887392014,3.9207840266457747,10.086979731138696,15.110023030845502,13.619405777058665,15.405595295680321,7,17,0,0,0,0,4,0,0,0,0,0,0,28,0.03888888888888889
32653,opayen,15.795560351381297,9.914937953103667,11.8747654375514,12.586958572612806,16.300019704228646,16.43062883647407,16.43062883647407,16.43062883647407,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0.039603960396039604
37844,talklittle,55.50297578297604,19.232005012121995,54.185182229791636,18.930657664636463,29.659920583851665,142.77454219133503,177.3874871662498,185.53284686455686,16,27,0,3,0,0,6,0,0,0,0,0,0,156,0.0011377725913500108
45557,dlew,38.09949770126316,27.580581812862928,43.21138126944876,21.39617262888989,39.74065153422285,43.44452244217808,44.5986759246463,44.61284980826068,135,20,0,0,0,0,0,0,0,0,0,0,0,6932,0.013870824445627249
61134,cowtowncoder,13.985566816905093,3.4977955528991327,7.216941314039533,6.354056575749319,10.99156769376566,17.611965333213327,17.162583116044637,17.611965333213327,2908,1457,0,28,2,22,413,3,0,25,38,0,0,25005,0.027525359546913097
30902,hoisie,17.23411141505583,4.088264180089255,6.858782765379937,6.848289576164277,13.422687213563758,19.29076092493458,18.431817396042852,19.57897866897619,27,18,0,2,0,0,0,0,0,0,2,0,0,33,0.0007618959665689285
