409395,bleskes,33.01851935654535,30.707827100239427,32.18104590215993,34.28475961990558,48.281540895047165,50.446907418294145,58.39770556104527,41.21787465624706,0.0,0.0,0.0,22.268312854633812,36.78841528003587,0.0,0.0,55.03953383973726,26.98527104879722,1157,116
17358,kchodorow,31.270093625216536,30.700343142995667,30.762745672566332,31.195098891980052,31.46615904271435,31.459851967354638,31.47301292215049,31.3733580252149,0.0,0.0,0.0,0.0,22.66671129100366,0.0,0.0,33.39152699370601,23.726484780548933,264,239
126508,donnfelker,39.91207035194667,36.57933883269149,33.76753554139312,36.438740697272635,49.03642703314645,52.52213697262512,52.52213697262512,45.15060096818953,0.0,0.0,9.624482568238358,0.0,27.833053850119168,0.0,25.743164682485503,49.87758703839242,33.12790327086476,6250,2823
76563,Crydust,68.89929643692926,51.1977991230822,34.21377469775539,40.6931754875602,51.38635097512039,51.38635097512039,51.38635097512039,51.36907140255768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8626386048873376,1,7
837497,cgdecker,31.911286991358754,31.26752342649412,31.027012444225598,39.3651809759848,52.35587924820793,51.77238311796867,57.71420589991679,31.71008673262689,0.0,0.0,0.0,0.0,51.027497674814384,0.0,0.0,60.21158631069221,24.114920601531978,948,215
131388,twall,31.67485401374143,31.073963707377285,30.476610841089983,32.16785043302539,32.66498963109694,32.78351728525418,33.1766319179186,31.754828794060508,0.0,67.66816851442861,0.0,38.968492899488666,58.200400440415436,0.0,28.65942123730683,66.90559241859216,30.71080475708607,4746,55
182446,markmcd,34.535783810256625,33.714005067148726,32.73017646283533,35.56786559958901,43.37544500754018,47.38556109731326,47.38556109731326,37.80548091898244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.81374082237361,10.571780555949493,65,175
16837,electrum,33.26189882559407,31.517751300776347,32.049296199579125,37.41311500239781,48.14741538641851,52.22612413747303,54.429914556147715,40.43164050591861,0.0,0.0,51.89826503794217,8.614559340192118,13.10429792506336,81.18384045642934,0.0,49.06026173600728,28.51704675972423,615,307
24303,dakrone,33.62589666660535,30.721059173100244,32.80170553970447,36.104129241928334,50.112158691881994,52.04974728374274,58.39770556104526,47.0176023451604,0.0,0.0,0.0,0.0,28.779118044769678,0.0,0.0,44.83963663351381,20.345426442168094,679,346
41841,alexott,34.15524867314355,31.52866496062217,32.735949977835816,38.16481137093171,47.496977408830546,46.49280379533157,52.34983934773166,39.45780581343309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,312
241546,ben-manes,32.680935070767006,31.324303355044755,31.77932021410779,36.67404519924647,49.32895977000871,49.4407614141777,52.93135419679416,35.77026370810378,0.0,0.0,0.0,17.229118680384236,45.09610251535207,0.0,52.71733103381233,80.05862321191859,28.071311470127295,16797,324
52762,tduehr,35.478560560304096,31.61549655613742,31.582503475179525,31.99308797003342,32.096727124007316,32.087777987997256,32.096727124007316,32.004846033309555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19914132426704,20,61
201832,otw,58.53680641137075,44.765312955388914,40.395176879293615,50.11522336056065,55.44107471592799,55.44107471592799,55.44107471592799,50.864170698281384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.195114708158094,0.0,0,712
64425,mprobst,30.3584655187443,30.144514659808706,30.324224233327023,33.10906689748101,35.41666888614969,52.78726416982581,52.78726416982581,31.014593905891918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.68261705692911,20.34267821718479,21,114
53495,jwagenleitner,30.602443616621162,31.028578328477458,30.98904743939776,35.22461123351257,37.1215552692291,41.76413939796432,51.57075778761158,33.38541439843204,0.0,0.0,0.0,17.229118680384236,6.55214896253168,0.0,0.0,52.74346963740534,16.84344431290238,388,32
3018,tml,31.75955660319352,32.784529817946996,33.64432973396033,34.58168067359025,35.29002751700749,50.3380428582333,50.3380428582333,37.426620137455956,0.0,0.0,0.0,0.0,46.5073635483864,0.0,0.0,74.93192509026328,16.44855468013746,808,44
114905,willbailey,44.75977281458209,40.65616431259767,35.25781956374306,39.19935438680082,51.28937281371097,49.54113163359855,51.28937281371097,42.918531215821005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31964488268026,28.147830369203298,2919,250
200967,bdonlan,31.53463968898486,34.05719717210865,31.045176256383893,37.256949255772675,45.46107254082013,45.46107254082013,45.46107254082013,33.47397826167138,0.0,0.0,56.61739548375158,0.0,40.426267697098524,0.0,62.89005247363619,22.091377912550318,52.887114642935245,14140,18
270144,multani,32.42947519398273,31.89361840191333,31.78240731613448,34.95019431183186,38.28282158177062,51.257107157029154,51.257107157029154,37.051746213797806,28.82491226693897,0.0,0.0,0.0,24.946356602549614,0.0,0.0,40.48420248364614,15.663333358123813,46,25
23627,swankjesse,31.82675174066571,30.959371535490924,31.212190248249946,33.047445196163935,42.61402529358471,41.68715396995782,44.458531155649425,35.30046175137653,59.67953278547577,0.0,54.31919551613099,92.28369952869915,65.7043338717906,0.0,52.11366967419886,78.10740942725491,28.90971412965305,17900,4627
10482,macdonst,32.51803675732902,31.425843722366757,31.454554527918603,33.57348705513574,51.15458522703754,42.17754721556405,51.15458522703754,41.13023708403999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.472500483932727,5.882164697160292,5,366
119705,teerapap,31.1390864701065,30.794008393160286,30.9360950934572,31.719564218883885,35.03526184002716,51.47963551663641,51.47963551663641,39.808261910759136,0.0,0.0,0.0,0.0,6.55214896253168,0.0,0.0,18.392824571095826,26.57329329646621,185,20
269089,cupakromer,31.223967680700984,30.7639095226407,30.530665556366756,31.25837011092244,31.69904705027501,31.885004417989368,31.921877626184443,31.80243761226825,0.0,0.0,0.0,0.0,15.213618757989394,0.0,0.0,26.945000967865454,41.1766580723216,28,62
32653,opayen,33.85698784904787,31.48139981432704,31.70360451596084,32.03345879043743,32.04975253074542,32.04975253074542,32.04975253074542,31.970526516484426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.472500483932727,41.30209749890081,12,10
37844,talklittle,37.48139927808246,36.75970563937658,32.56220386374791,33.70013210593007,52.12943000297352,47.81139858342205,53.14557928256613,36.92410291823443,0.0,0.0,0.0,17.229118680384236,18.394207640017935,0.0,0.0,31.677206234785086,17.36484991685338,156,63
